Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Prediction,Time,Summary,Text
4347,B004391DK0,A2NS47WALSEAIY,"D. Simon ""Don""",1,1,5,1307491200,Bisquick Gluten Free,Product has similar taste of wheat pancakes without the gluten.  Even other family members not on gluten-free diet like it.
209720,B000Q7535Y,AOK57RN8TE13K,justamom35,1,1,5,1229385600,Great treat for all ages!,These are so good! I can't believe they are wheat free. Here is something I can give my daughter that is good for her.
17839,B0001FQVCA,A3JV071KO43Q5X,"Jeff Pittman ""Jeff""",1,1,5,1307491200,"Heard of it often, never tried it - OMG is this good!!",...not something you want to eat every day unless you have a robust metabolism (low-cal this stuff is NOT!) but if you allow yourself an occasional splurge this is just AWESOME.  I can't believe I never tried it until now.
293282,B000ILILM0,AC00E8NN5SO95,"Barbara Burch ""Myshist""",0,0,5,1297987200,These cookies make going gluten free a bit easier.,"I am at the beginning of my gluten free journey and have largely been dismayed by the taste of most gluten free foods purchased to date. But these cookies are AWESOME!  I love the strong gingery flavor and while they feel quite hard to the touch, once you put them  in your mouth and chew, they break apart very easily and practically melt in your mouth. I wanted to eat the whole bag during the first sitting and enjoyed them so much that I nibbled on them throughout the day until the bag was empty.  YUMMY!<br /><br />I didn't order these through Amazon, I purchased them at my local supermarket.  I always worry about the age of mail-ordered food and the conditions in which they were stored.  Plus, I can see that given the hardness of these cookies, if shipped they probably would be mostly crumbs upon arrival."
74031,B004JRKEH4,A2W4014S06NAIT,"Fathom ""Fathom""",0,0,3,1313625600,Fast Food salad dressing,"The taste reminded me of the salad dressing that fast food restaurants use for taco salads, which isn't necessarily a bad thing but it's not that great either. For the standard use on burritos, tacos, and misc Mexican food, I didn't care for the taste. However, it worked well w/ hamburgers and as a additional sauce on top of a sushi roll.<br /><br />It's definitely a product that will have varying opinions on the taste, so it's not something I would put on food automatically. I would just leave it on the side if anyone wanted."
234394,B000F4H5GI,AVFA1JB08RG8G,"Wile E. Coyote ""^. .^""",1,15,3,1284336000,Simply Tea,"I'm forced to swim against the tide on this particular review. I found this Irish breakfast tea by Twinings to be exceptionally ordinary...nothing unique enough for me to try again. Quite frankly, you'll be doing just as well with a five cents-per-bag cup of Salada, Tetley, or Red Rose. Invest your spare bounty in some Maine [USA] wild blueberries, for that perfect plate of scones, tarts, or muffins...yum!"
98084,B005GRB59W,A1GCQYKVKFGFCE,Cher,0,0,5,1348963200,Love Savon Et Cie Green Tea Soap,"Received my first bar of Savon about 3 years ago, a gift from my son. Have been using ever since. Isn't harsh and doesn't leave the skin dry like over the counter soaps such as Zest, Irish Spring, etc. Even my husband came over from the ""dark soap side"". He use to love Irish Spring, but after using Savon he was hooked. In fact when we get down to our last bar he reminds me to please order more!  <a href=""http://www.amazon.com/gp/product/B0049RDCRI"">Savon Et Cie Green Tea Bar Soap 7 oz.</a>"
173615,B004N5F7Q0,A3QD319G9ICO8O,Personal Shopper,0,0,1,1350864000,Couldn't even get down the first sip without spitting out!,"I'm assuming this one is goint to be discontinued, if it hasn't been already. Because my local discount store is selling them dirt cheap. No Pun intended - it does taste like dirt - worse!"
432642,B003MWBFXY,A23US7MAW915K5,George William Godfrey,6,6,5,1330214400,Excellent cat food !,I got my cat at a shelter and they feed this to the cats there. My cat Wanda loves it. Never any waste and it makes for a cleaner litter box. Cuts stool odor down 90%. No dyes that can stain either. Keeps Wanda happy and very healthy.
204662,B000LKXFTC,A3KSHSSJWDDJEH,donna,1,1,5,1292198400,they nailed the recipe on this one,"It's by no means a given that a name-brand organic product will also have a great recipe, but this one does.  This is delicious ketchup as well as pesticide-free.  For me the one negative is the plastic bottle, but amazon seems reluctant to give bulk subscription discounts on items in glass bottles -- understandable since they pay the shipping and replace damaged shipments.  But this stuff is just too good to complain, so it gets five stars even with the plastic bottle."
179020,B000LKXRWC,A1RLP0R1N8H8C4,Kitten Kisser,7,8,5,1201219200,Perfectly healthy & delicious!,"This is a great buy!  I was purchasing Organic Kefir at the store & that really gets costly!  Not only is it expensive but talk about going through way too many plastic bottles.  Not exactly environmentally friendly!  It's very easy to make once you get the hang of it & it doesn't take long to get the hang of.  I've read that you don't have to refrigerate it...I haven't had the nerve to take it that far yet.  Kefir is very good for you.  It is reported that it has more beneficial bugs than yogurt!  Plain kefir has a cheesy taste.  I like to describe it has drinking cheese!  I love cheese!  You can sweeten it if you like, but I think that takes away from it's healthy purpose.  It also is a very satisfying drink.  I like to have it with a light breakfast or lunch.  It's a stick to the ribs kind of drink to helps stave off hunger.  Try it!  Your body will thank you, showing it's thanks in the great way it will make you feel!"
141963,B003GTR8IO,A24F1UX8ZT5IXY,C.J. Hustwick,0,0,4,1290556800,"""Natural Infusions""...kind of.","If you are a fan of vanilla, which I am, this is a fine tasting coffee with a nice overlay of flavor to the usual Starbucks roast. The grounds have a rich, nutty aroma and it brew up nicely. My only issue is that even with its fancy name, it still tastes like an added flavor and not ""infused"" with the beans themselves. To me, it tastes very similar to products from other big American brands -- suitable for most general purposes but for a truly exceptional cup of coffee you'll have to pony up a little more."
490556,B000CQE3IC,A867X78IJFE8H,CG,1,1,5,1347494400,"Good value, fast shipping","I've purchased both the .097 oz 24 packs and the small 100 packs in both mild and regular.<br />The mild and regular taste very similar and blindfolded I probably couldn't tell the difference. A great, if unhealthy snack that satisfies quickly. Cheap alternative to overpriced jerky."
324456,B00164YEJ2,A2L40A17HLVY3G,varun,0,0,4,1335139200,Delivered on time.,"The flowers were delivered on-time and my (""sender"") name and other details were not shared to person whom I sent the flowers was ensured ,which is appreciated. Very pleased with the effeciency demonstrated by the vendors promoted through Amazan. Their rating also helps in selecting the vendor. Thanks very much. If possible, enable us to make payment in our countries' currency rather than in dollars. It make the entire puchasing even more hassle free."
155023,B0067OTDHO,A2C92VRI77G31D,"Cindy E. Lamberts ""Indys""",3,3,5,1268352000,"At last, a canned food they will eat!","My two Siberian cats refused almost a dozen canned foods, but THIS, they could not get enough of!  Thank you!  A superb supplement to their dry food diet."
390833,B004IA1W6E,AG61EFVSSZQXC,Aaron Durbin,3,3,4,1321574400,Not what I envisioned...,"The picture is misleading. The product arrived in a bubble wrap package with advertising, about 10 times the size needed for the 2x3 inch plastic ziplock containing the actual strainer bag. They could've shipped it in a letter size envelope for less than a buck, but they charged me nine extra to send me crap that I threw away. Once I opened the product I immediately noticed that it was sewn all the way around with a double cross stitch. Looks like it'll hold up, but the picture implied that it was without a seam, which is what I really wanted. I used it once so far, for kefir, and it felt very thin, but it is a very fine filter mesh so it makes sense. It's also somewhat bigger than I thought it would be. I wouldn't buy this product again for this purpose, but I'll try using it for coffee as the reviewer before me has.<br />It's not actually a four star product in my view, but it's not so bad as three stars and there's no in between."
87588,B000BO73TQ,AP7LU08F0K0L8,"Matthew Massena ""Matt Massena""",1,1,1,1307577600,Save Your Money,I read the instructions.  Followed every letter.  Kept the new growth sprayed.  Either rabbits or squirrels still ate my rose bushes.
16732,B001LGGH40,A1SCANWWQTEG9I,TheLastCoyote,0,0,3,1237248000,pretty good,"Pros:<br />Tastes pretty good<br />Slightly lower sugar than soda<br />Vitamin C<br />Carbonation adds a little pizzazz<br /><br />Cons:<br />Leans toward being too sweet (at least for me)<br />Not significantly healthier<br />3/4 size can compared to regular 12 oz drink<br /><br />Bottom line:<br />It's an okay but not great blending of the soda and juice worlds. Personally I would say stick with the real thing for more satisfaction. IE, if you're in the mood for a juice beverage, grab juice. Soda same thing."
123218,B000CQBZOW,A3BD8N4C39Y2D5,kdowd,0,0,5,1347062400,A great tea!,This is similar to a herbal that I mix up myself from bulk teas.I now have enough to last all winter.<br />I brew it up then chill it. sometimes I add a little sweetener.
290113,B000AXSG08,A2F97WK6OAHL2D,"Y. Tan ""Ms. T""",1,1,5,1242172800,Tastes good and with zero calories!,"This doesn't taste bad considering how it's made with splenda, I was expecting it to be like 30 calories a serving or something, but it really doesn't have any.  Which surprised me, and it was pretty good.  I would recommend it!"
480289,B000DZDJ0K,A2OONF6P683W69,Nattybombshell,3,3,5,1156377600,The Best,"I recently found out that i was allergic to gluten and shouldn't eat wheat.  I thought ""fun with food"" was over for me, b/c almost everything is made from wheat.  I was soooooooo pleased to find Pamela's Ultimate, the pancakes are the best.  I think they're better than Aunt Jemima's brand.  I eat mine with pink grapefruit marmalade or maple syrup.  Finally comfort food that's healthy too."
